             * c:\users\91809\esim-workspace\2bit_dac\2bit_dac.cir
             Transient Analysis  Thu Sep 29 14:43:03  2022
--------------------------------------------------------------------------------
Index   time            vd0#branch      vd1#branch      vdd#branch      
--------------------------------------------------------------------------------
24	6.615016e-10	2.542341e-04	1.476028e-04	-3.81438e-03	
25	8.154104e-10	-2.54759e-04	-1.48128e-04	-2.93195e-03	
26	1.122892e-09	2.549149e-04	1.482088e-04	-3.81023e-03	
27	1.515758e-09	-2.55028e-04	-1.48282e-04	-2.93141e-03	
28	2.301489e-09	2.550809e-04	1.483170e-04	-3.81019e-03	
29	3.872952e-09	-2.55106e-04	-1.48334e-04	-2.93148e-03	
30	6.834517e-09	2.551192e-04	1.483427e-04	-3.81015e-03	
31	1.275765e-08	-2.55126e-04	-1.48347e-04	-2.93150e-03	
32	2.460391e-08	2.551289e-04	1.483493e-04	-3.81014e-03	
33	4.829643e-08	-2.55130e-04	-1.48350e-04	-2.93151e-03	
34	9.568148e-08	2.551313e-04	1.483509e-04	-3.81014e-03	
35	1.904516e-07	-2.55132e-04	-1.48351e-04	-2.93151e-03	
36	3.799918e-07	2.551319e-04	1.483513e-04	-3.81014e-03	
37	7.590721e-07	-2.55132e-04	-1.48351e-04	-2.93151e-03	
38	1.159072e-06	2.551321e-04	1.483514e-04	-3.81014e-03	
39	1.559072e-06	-2.55132e-04	-1.48351e-04	-2.93151e-03	
40	1.959072e-06	2.551322e-04	1.483515e-04	-3.81014e-03	
41	2.359072e-06	-2.55132e-04	-1.48352e-04	-2.93151e-03	
42	2.759072e-06	2.551324e-04	1.483517e-04	-3.81014e-03	
43	3.159072e-06	-2.55133e-04	-1.48352e-04	-2.93151e-03	
44	3.559072e-06	2.551326e-04	1.483518e-04	-3.81014e-03	
45	3.959072e-06	-2.55133e-04	-1.48352e-04	-2.93151e-03	
46	4.359072e-06	2.551328e-04	1.483519e-04	-3.81013e-03	
47	4.759072e-06	-2.55133e-04	-1.48352e-04	-2.93151e-03	
48	5.000001e-06	2.551331e-04	1.483521e-04	-3.81013e-03	
49	5.000001e-06	1.679491e-02	-4.47889e-05	-1.52160e-02	
50	5.000001e-06	1.721810e-02	-2.28470e-05	-1.57365e-02	
51	5.000002e-06	1.621784e-02	-3.64975e-05	-1.53395e-02	
52	5.000002e-06	1.472211e-02	-8.75528e-06	-1.48033e-02	
53	5.000002e-06	2.467306e-04	1.221983e-05	-3.48472e-03	
54	5.000002e-06	-3.40492e-05	-8.72182e-06	-3.58690e-03	

Index   time            vd0#branch      vd1#branch      vdd#branch      
--------------------------------------------------------------------------------
55	5.000003e-06	1.513099e-04	1.194746e-05	-3.46181e-03	
56	5.000003e-06	-5.43566e-05	-7.89927e-06	-3.56334e-03	
57	5.000004e-06	1.173012e-04	1.274915e-05	-3.46096e-03	
58	5.000007e-06	-6.94948e-05	-6.62616e-06	-3.54183e-03	
59	5.000012e-06	1.009114e-04	1.608979e-05	-3.48177e-03	
60	5.000022e-06	-7.33641e-05	-9.87954e-06	-3.52595e-03	
61	5.000043e-06	9.491781e-05	1.156248e-05	-3.53376e-03	
62	5.000077e-06	-6.81682e-05	-1.17536e-05	-3.69828e-03	
63	5.000123e-06	1.518807e-04	7.517893e-06	-3.63404e-03	
64	5.000166e-06	-9.94123e-05	-1.14543e-05	-3.33215e-03	
65	5.000210e-06	1.299476e-04	1.199785e-05	-3.36852e-03	
66	5.000263e-06	-1.22204e-04	-1.07216e-05	-3.28730e-03	
67	5.000322e-06	1.249928e-04	1.177079e-05	-3.35156e-03	
68	5.000440e-06	-1.24752e-04	-1.12127e-05	-3.29182e-03	
69	5.000661e-06	1.248327e-04	1.132426e-05	-3.35400e-03	
70	5.000945e-06	-1.24882e-04	-1.13357e-05	-3.29357e-03	
71	5.001458e-06	1.249068e-04	1.133782e-05	-3.35350e-03	
72	5.002486e-06	-1.24919e-04	-1.13385e-05	-3.29379e-03	
73	5.004540e-06	1.249248e-04	1.133880e-05	-3.35340e-03	
74	5.008648e-06	-1.24928e-04	-1.13389e-05	-3.29384e-03	
75	5.016865e-06	1.249292e-04	1.133900e-05	-3.35337e-03	
76	5.033299e-06	-1.24930e-04	-1.13390e-05	-3.29385e-03	
77	5.066168e-06	1.249302e-04	1.133905e-05	-3.35337e-03	
78	5.131904e-06	-1.24930e-04	-1.13391e-05	-3.29385e-03	
79	5.263377e-06	1.249305e-04	1.133906e-05	-3.35336e-03	
80	5.526322e-06	-1.24931e-04	-1.13391e-05	-3.29385e-03	
81	5.926322e-06	1.249306e-04	1.133906e-05	-3.35336e-03	
82	6.326322e-06	-1.24931e-04	-1.13391e-05	-3.29385e-03	
83	6.726322e-06	1.249306e-04	1.133907e-05	-3.35336e-03	
84	7.126322e-06	-1.24931e-04	-1.13391e-05	-3.29385e-03	
85	7.526322e-06	1.249307e-04	1.133907e-05	-3.35336e-03	
86	7.926322e-06	-1.24931e-04	-1.13391e-05	-3.29385e-03	
87	8.326322e-06	1.249308e-04	1.133907e-05	-3.35336e-03	
88	8.726322e-06	-1.24931e-04	-1.13391e-05	-3.29385e-03	
89	9.126322e-06	1.249308e-04	1.133908e-05	-3.35336e-03	
90	9.526322e-06	-1.24931e-04	-1.13391e-05	-3.29385e-03	
91	9.926322e-06	1.249309e-04	1.133908e-05	-3.35336e-03	
92	1.000000e-05	-1.24931e-04	-1.13391e-05	-3.29386e-03	
93	1.000000e-05	-1.43359e-02	5.680528e-05	6.675957e-03	
94	1.000000e-05	-1.62244e-02	3.445436e-05	7.964689e-03	
95	1.000000e-05	-1.79172e-02	4.557878e-05	8.550327e-03	
96	1.000000e-05	-1.64850e-02	1.731677e-05	8.193964e-03	
97	1.000000e-05	-1.28610e-03	8.360985e-03	-7.68461e-03	
98	1.000000e-05	3.027653e-04	8.648441e-03	-1.03599e-02	
99	1.000000e-05	-5.63083e-04	8.352408e-03	-9.02787e-03	
100	1.000000e-05	1.875686e-04	7.289007e-03	-9.67240e-03	
101	1.000000e-05	1.989575e-05	1.059026e-04	-3.61975e-03	
102	1.000000e-05	-1.57654e-04	-3.85532e-05	-3.45571e-03	
103	1.000000e-05	-2.87234e-05	7.113456e-05	-3.54184e-03	
104	1.000000e-05	-1.34955e-04	-2.88152e-05	-3.46683e-03	
105	1.000000e-05	-2.57739e-05	5.909233e-05	-3.52263e-03	
106	1.000001e-05	-1.24186e-04	-3.42067e-05	-3.44417e-03	
107	1.000001e-05	-1.62511e-05	5.073533e-05	-3.50720e-03	
108	1.000002e-05	-1.11965e-04	-3.60649e-05	-3.44834e-03	
109	1.000003e-05	-3.40560e-06	4.713533e-05	-3.49325e-03	
110	1.000006e-05	-7.43228e-05	-3.65995e-05	-3.54680e-03	
111	1.000010e-05	5.295683e-05	6.320151e-05	-3.63035e-03	
112	1.000014e-05	-6.02340e-05	-2.80514e-05	-3.44787e-03	

Index   time            vd0#branch      vd1#branch      vdd#branch      
--------------------------------------------------------------------------------
113	1.000020e-05	5.424792e-05	5.006506e-05	-3.53941e-03	
114	1.000026e-05	-5.93359e-05	-4.35982e-05	-3.50490e-03	
115	1.000034e-05	5.407838e-05	4.707420e-05	-3.45657e-03	
116	1.000043e-05	-6.28949e-05	-4.92391e-05	-3.35389e-03	
117	1.000054e-05	5.808569e-05	4.794970e-05	-3.37681e-03	
118	1.000069e-05	-5.82118e-05	-4.74169e-05	-3.32186e-03	
119	1.000085e-05	5.803985e-05	4.703961e-05	-3.37226e-03	
120	1.000117e-05	-5.79691e-05	-4.68929e-05	-3.32221e-03	
121	1.000180e-05	5.793816e-05	4.682737e-05	-3.37221e-03	
122	1.000306e-05	-5.79237e-05	-4.67964e-05	-3.32223e-03	
123	1.000559e-05	5.791667e-05	4.678134e-05	-3.37220e-03	
124	1.001064e-05	-5.79132e-05	-4.67739e-05	-3.32223e-03	
125	1.002075e-05	5.791151e-05	4.677022e-05	-3.37220e-03	
126	1.004096e-05	-5.79107e-05	-4.67684e-05	-3.32223e-03	
127	1.008139e-05	5.791024e-05	4.676746e-05	-3.37220e-03	
128	1.016224e-05	-5.79100e-05	-4.67670e-05	-3.32223e-03	
129	1.032393e-05	5.790992e-05	4.676678e-05	-3.37220e-03	
130	1.064733e-05	-5.79099e-05	-4.67667e-05	-3.32223e-03	
131	1.104733e-05	5.790982e-05	4.676657e-05	-3.37220e-03	
132	1.144733e-05	-5.79098e-05	-4.67665e-05	-3.32223e-03	
133	1.184733e-05	5.790974e-05	4.676638e-05	-3.37220e-03	
134	1.224733e-05	-5.79097e-05	-4.67663e-05	-3.32223e-03	
135	1.264733e-05	5.790965e-05	4.676620e-05	-3.37220e-03	
136	1.304733e-05	-5.79096e-05	-4.67661e-05	-3.32223e-03	
137	1.344733e-05	5.790956e-05	4.676601e-05	-3.37220e-03	
138	1.384733e-05	-5.79095e-05	-4.67659e-05	-3.32223e-03	
139	1.424733e-05	5.790948e-05	4.676583e-05	-3.37220e-03	
140	1.464733e-05	-5.79094e-05	-4.67657e-05	-3.32223e-03	
141	1.500000e-05	5.790939e-05	4.676563e-05	-3.37220e-03	
142	1.500000e-05	1.677305e-02	-5.18090e-05	-1.51336e-02	
143	1.500000e-05	1.717669e-02	-4.07005e-05	-1.57301e-02	
144	1.500000e-05	1.620106e-02	-5.13438e-05	-1.53013e-02	
145	1.500000e-05	1.485729e-02	-3.02378e-05	-1.47379e-02	
146	1.500000e-05	2.447609e-04	2.140337e-05	-3.44951e-03	
147	1.500000e-05	-2.13846e-05	-1.16025e-05	-3.57067e-03	
148	1.500000e-05	1.513603e-04	2.695461e-05	-3.44553e-03	
149	1.500000e-05	-4.69781e-05	-4.57396e-06	-3.54881e-03	
150	1.500000e-05	1.153539e-04	2.614458e-05	-3.44826e-03	
151	1.500001e-05	-6.50816e-05	-1.31812e-05	-3.54029e-03	
152	1.500001e-05	9.789482e-05	2.288369e-05	-3.42807e-03	
153	1.500002e-05	-6.92426e-05	-1.80613e-05	-3.52404e-03	
154	1.500004e-05	9.137472e-05	1.539640e-05	-3.47710e-03	
155	1.500007e-05	-6.59025e-05	-2.10342e-05	-3.69557e-03	
156	1.500012e-05	1.421112e-04	1.663412e-05	-3.62192e-03	
157	1.500016e-05	-8.46511e-05	-1.31420e-05	-3.35114e-03	
158	1.500020e-05	1.226891e-04	1.646850e-05	-3.34061e-03	
159	1.500026e-05	-1.12398e-04	-1.59831e-05	-3.29430e-03	
160	1.500032e-05	1.151727e-04	1.643386e-05	-3.31085e-03	
161	1.500044e-05	-1.14997e-04	-1.64552e-05	-3.29080e-03	
162	1.500068e-05	1.150139e-04	1.648249e-05	-3.30882e-03	
163	1.500115e-05	-1.15027e-04	-1.64960e-05	-3.29134e-03	
164	1.500209e-05	1.150331e-04	1.650259e-05	-3.30859e-03	
165	1.500398e-05	-1.15036e-04	-1.65058e-05	-3.29145e-03	
166	1.500776e-05	1.150380e-04	1.650747e-05	-3.30853e-03	
167	1.501531e-05	-1.15039e-04	-1.65083e-05	-3.29148e-03	
168	1.503041e-05	1.150392e-04	1.650868e-05	-3.30852e-03	
169	1.506060e-05	-1.15039e-04	-1.65089e-05	-3.29148e-03	
170	1.512100e-05	1.150395e-04	1.650898e-05	-3.30852e-03	

Index   time            vd0#branch      vd1#branch      vdd#branch      
--------------------------------------------------------------------------------
171	1.524180e-05	-1.15040e-04	-1.65090e-05	-3.29148e-03	
172	1.548339e-05	1.150396e-04	1.650905e-05	-3.30852e-03	
173	1.588339e-05	-1.15040e-04	-1.65091e-05	-3.29149e-03	
174	1.628339e-05	1.150396e-04	1.650908e-05	-3.30852e-03	
175	1.668339e-05	-1.15040e-04	-1.65091e-05	-3.29149e-03	
176	1.708339e-05	1.150397e-04	1.650911e-05	-3.30852e-03	
177	1.748339e-05	-1.15040e-04	-1.65091e-05	-3.29149e-03	
178	1.788339e-05	1.150397e-04	1.650914e-05	-3.30852e-03	
179	1.828339e-05	-1.15040e-04	-1.65092e-05	-3.29149e-03	
180	1.868339e-05	1.150397e-04	1.650917e-05	-3.30852e-03	
181	1.908339e-05	-1.15040e-04	-1.65092e-05	-3.29149e-03	
182	1.948339e-05	1.150398e-04	1.650920e-05	-3.30852e-03	
183	1.988339e-05	-1.15040e-04	-1.65092e-05	-3.29149e-03	
184	2.000000e-05	1.150398e-04	1.650927e-05	-3.30851e-03	
